BOTTLE,20001102WHPSIOJJW
#code : jjward hyd_to_exchange.pl V1.0
#original files copied from HTML directory: 2000.09.25
#original HYD file: a03hy.txt   Fri Oct 27 14:26:11 2000
#original SUM file: a03su.txt   Mon Sep 25 14:38:01 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
      RUCT40_1,   A03,    88,  1,     10,     10,2,19931015,2027, 36.2713, -56.4758, 5456,   2935.6,   3.1321,  34.9708,2,  34.9529,2,    272.3,2,    22.59,2,  -999.00,5,    17.45,2,     1.11,2
      RUCT40_1,   A03,    88,  1,      9,      9,2,19931015,2027, 36.2713, -56.4758, 5456,   3125.8,   2.9595,  34.9570,2,  34.9405,2,    274.9,2,    23.92,2,  -999.00,5,    17.39,2,     1.11,2
      RUCT40_1,   A03,    88,  1,      8,      8,2,19931015,2027, 36.2713, -56.4758, 5456,   3337.3,   2.7975,  34.9444,2,  34.9651,3,    273.9,2,    25.03,2,  -999.00,5,    17.22,2,     1.09,2
      RUCT40_1,   A03,    88,  1,      7,      7,2,19931015,2027, 36.2713, -56.4758, 5456,   3675.9,   2.5255,  34.9255,2,  34.9159,2,    277.0,2,    28.91,2,  -999.00,5,    17.32,2,     1.09,2
      RUCT40_1,   A03,    88,  1,      6,      6,2,19931015,2027, 36.2713, -56.4758, 5456,   3955.4,   2.4155,  34.8972,2,  34.9090,2,    275.2,2,    31.14,2,  -999.00,5,    17.78,2,     1.09,2
      RUCT40_1,   A03,    88,  1,      5,      5,2,19931015,2027, 36.2713, -56.4758, 5456,   4332.1,   2.3122,  34.8983,2,  34.8954,2,    276.9,2,    35.11,2,  -999.00,5,    18.07,2,     1.13,2
      RUCT40_1,   A03,    88,  1,      4,      4,2,19931015,2027, 36.2713, -56.4758, 5456,   4707.0,   2.2915,  34.8811,2,  34.8908,2,    279.7,2,    37.62,2,  -999.00,5,    18.51,2,     1.29,2
      RUCT40_1,   A03,    88,  1,      3,      3,2,19931015,2027, 36.2713, -56.4758, 5456,   5030.3,   2.2925,  34.8756,3,  34.8930,2,    271.6,2,    39.64,2,  -999.00,5,    18.74,2,     1.19,2
      RUCT40_1,   A03,    88,  1,      2,      2,2,19931015,2027, 36.2713, -56.4758, 5456,   5197.0,   2.2756,  34.9179,3,  34.8865,2,    272.9,2,    43.28,2,  -999.00,5,    19.17,2,     1.20,2
      RUCT40_1,   A03,    88,  1,      1,      1,2,19931015,2027, 36.2713, -56.4758, 5456,   5305.2,   2.2718,  34.9152,3,  34.8800,2,    267.6,2,    45.29,2,  -999.00,5,    19.32,2,     1.15,2
      RUCT40_1,   A03,    89,  1,     24,     24,2,19931016,0231, 36.2573, -57.0927, 5086,     11.3,  24.3404,  36.3077,2,  36.2918,2,   -999.0,5,     2.31,2,     0.15,2,  -999.00,5,     0.00,2
      RUCT40_1,   A03,    89,  1,     23,    a23,2,19931016,0231, 36.2573, -57.0927, 5086,    101.6,  19.3362,  36.5828,2,  36.5814,2,    214.9,2,     2.46,2,     0.03,2,     0.02,2,     0.14,2
      RUCT40_1,   A03,    89,  1,     22,     22,2,19931016,0231, 36.2573, -57.0927, 5086,    168.4,  18.2521,  36.5508,2,  36.4373,4,    184.0,4,     2.88,2,     0.03,2,     2.73,2,     0.16,2
      RUCT40_1,   A03,    89,  1,     21,    k21,2,19931016,0231, 36.2573, -57.0927, 5086,    396.2,  17.6909,  36.4854,2,  36.4842,2,    224.4,2,     3.12,2,     0.02,2,     3.62,2,     0.75,2
      RUCT40_1,   A03,    89,  1,     20,     20,2,19931016,0231, 36.2573, -57.0927, 5086,    684.2,  13.6070,  35.7768,2,  35.7603,2,    265.0,4,     8.18,2,  -999.00,5,    12.89,2,     1.37,2
      RUCT40_1,   A03,    89,  1,     19,    k19,2,19931016,0231, 36.2573, -57.0927, 5086,    911.7,   8.6009,  35.1669,2,  35.1494,2,    173.7,2,    18.80,2,  -999.00,5,    23.55,2,     1.30,2
      RUCT40_1,   A03,    89,  1,     18,     18,2,19931016,0231, 36.2573, -57.0927, 5086,   1008.7,   7.3402,  35.1110,2,  35.1266,2,    160.2,2,    17.88,2,  -999.00,5,    22.01,2,     1.18,2
      RUCT40_1,   A03,    89,  1,     17,    k17,2,19931016,0231, 36.2573, -57.0927, 5086,   1157.3,   5.6276,  35.0352,2,  35.0440,2,    182.8,2,    16.74,2,  -999.00,5,    19.78,2,     1.07,2
      RUCT40_1,   A03,    89,  1,     16,    a16,2,19931016,0231, 36.2573, -57.0927, 5086,   1590.1,   4.2343,  34.9608,2,  34.9762,2,    227.6,2,    15.39,2,  -999.00,5,    17.78,2,     1.05,2
      RUCT40_1,   A03,    89,  1,     15,     15,2,19931016,0231, 36.2573, -57.0927, 5086,   1840.5,   3.9158,  34.9640,2,  34.9549,2,    274.1,2,    15.39,2,  -999.00,5,    17.31,2,     1.02,2
      RUCT40_1,   A03,    89,  1,     14,     14,2,19931016,0231, 36.2573, -57.0927, 5086,   2134.9,   3.7358,  34.9624,2,  34.9557,2,    275.0,2,    16.74,2,  -999.00,5,    17.25,2,     1.08,2
      RUCT40_1,   A03,    89,  1,     13,     13,2,19931016,0231, 36.2573, -57.0927, 5086,   2443.1,   3.5636,  34.9704,3,  34.9939,2,    268.0,2,    18.39,2,  -999.00,5,    17.51,2,     1.09,2
      RUCT40_1,   A03,    89,  1,     12,    k12,2,19931016,0231, 36.2573, -57.0927, 5086,   2547.4,   3.4748,  34.9651,2,  34.9590,2,    270.1,2,    19.21,2,  -999.00,5,    17.45,2,     1.03,2
      RUCT40_1,   A03,    89,  1,     11,     11,2,19931016,0231, 36.2573, -57.0927, 5086,   2657.0,   3.3859,  34.9579,2,  34.9633,2,    278.8,2,    20.03,2,  -999.00,5,    17.36,2,     1.10,2
      RUCT40_1,   A03,    89,  1,     10,     10,2,19931016,0231, 36.2573, -57.0927, 5086,   2958.3,   3.1074,  34.9653,2,  34.9742,2,    273.5,2,    22.30,2,  -999.00,5,    17.45,2,     1.10,2
      RUCT40_1,   A03,    89,  1,      9,      9,2,19931016,0231, 36.2573, -57.0927, 5086,   3279.7,   2.8086,  34.9360,2,  34.9334,2,    278.3,2,    24.65,2,  -999.00,5,    17.30,2,     1.11,2
      RUCT40_1,   A03,    89,  1,      8,      8,2,19931016,0231, 36.2573, -57.0927, 5086,   3657.1,   2.5093,  34.9085,2,  34.9269,2,    275.2,2,    28.55,2,  -999.00,5,    17.45,2,     1.09,2
      RUCT40_1,   A03,    89,  1,      7,      7,2,19931016,0231, 36.2573, -57.0927, 5086,   3924.4,   2.3871,  34.8868,2,  34.9042,2,    276.9,2,    31.42,2,  -999.00,5,    17.65,2,     1.12,2
      RUCT40_1,   A03,    89,  1,      6,      6,2,19931016,0231, 36.2573, -57.0927, 5086,   4256.0,   2.3054,  34.8821,3,  34.9031,2,    273.4,2,    34.39,2,  -999.00,5,    18.06,2,     1.13,2
      RUCT40_1,   A03,    89,  1,      5,      5,2,19931016,0231, 36.2573, -57.0927, 5086,   4482.8,   2.2848,  34.8780,2,  34.8950,2,    277.5,2,    36.10,2,  -999.00,5,    18.31,2,     1.17,2
      RUCT40_1,   A03,    89,  1,      4,      4,2,19931016,0231, 36.2573, -57.0927, 5086,   4802.1,   2.2744,  34.8728,2,  34.8889,2,    271.6,2,    38.77,2,  -999.00,5,    18.65,2,     1.19,2
      RUCT40_1,   A03,    89,  1,      3,      3,2,19931016,0231, 36.2573, -57.0927, 5086,   4867.7,   2.2735,  34.8705,3,  34.8930,2,    276.8,2,    39.37,2,  -999.00,5,    18.65,2,     1.21,2
      RUCT40_1,   A03,    89,  1,      2,      2,2,19931016,0231, 36.2573, -57.0927, 5086,   4955.3,   2.2538,  34.8803,2,  34.8883,2,    271.1,2,    42.12,2,  -999.00,5,    19.12,2,     1.26,2
      RUCT40_1,   A03,    89,  1,      1,      1,2,19931016,0231, 36.2573, -57.0927, 5086,   5001.4,   2.2556,  34.9027,3,  34.8816,2,    273.3,2,    43.94,2,  -999.00,5,    19.27,2,     1.26,2
      RUCT40_1,   A03,    90,  1,     24,     24,2,19931016,0934, 36.2510, -57.7510, 5214,     10.7,  24.1639,  36.2711,2,  36.2646,2,    211.9,2,     2.22,2,     0.01,2,  -999.00,5,     0.02,2
      RUCT40_1,   A03,    90,  1,     23,    a23,2,19931016,0934, 36.2510, -57.7510, 5214,     50.1,  22.0725,  36.5500,2,  36.5409,2,    230.1,2,     2.26,2,     0.01,2,  -999.00,5,     0.02,2
      RUCT40_1,   A03,    90,  1,     22,     22,2,19931016,0934, 36.2510, -57.7510, 5214,    134.8,  18.8938,  36.6085,2,  36.0300,4,    202.4,3,     2.96,2,     0.02,2,     2.24,2,     0.12,2
      RUCT40_1,   A03,    90,  1,     21,    k21,2,19931016,0934, 36.2510, -57.7510, 5214,    302.5,  18.2707,  36.5478,2,  36.5608,2,    209.7,2,     3.01,2,     0.01,2,     2.97,2,     0.14,2
      RUCT40_1,   A03,    90,  1,     20,     20,2,19931016,0934, 36.2510, -57.7510, 5214,    394.4,  17.9079,  36.4962,2,  36.5018,2,    212.3,2,     3.45,2,     0.02,2,     3.82,2,     0.21,2
      RUCT40_1,   A03,    90,  1,     19,    k19,2,19931016,0934, 36.2510, -57.7510, 5214,    488.5,  17.0881,  36.3570,2,  36.3530,2,    193.6,2,     4.28,2,  -999.00,5,     6.27,2,     0.36,2
      RUCT40_1,   A03,    90,  1,     18,     18,2,19931016,0934, 36.2510, -57.7510, 5214,    578.9,  15.7900,  36.1364,2,  36.1213,2,    186.2,2,     5.31,2,  -999.00,5,     9.01,2,     0.53,2
      RUCT40_1,   A03,    90,  1,     17,    k17,2,19931016,0934, 36.2510, -57.7510, 5214,    777.1,  12.0248,  35.5756,2,  35.5579,2,    161.0,2,    11.35,2,  -999.00,5,    17.37,2,     1.11,2
      RUCT40_1,   A03,    90,  1,     16,    a16,2,19931016,0934, 36.2510, -57.7510, 5214,    933.3,   7.7478,  35.1488,3,  35.1102,2,    168.4,2,    18.53,2,  -999.00,5,    22.78,2,     1.50,2
      RUCT40_1,   A03,    90,  1,     15,     15,2,19931016,0934, 36.2510, -57.7510, 5214,   1133.5,   5.6942,  35.0460,2,  35.0493,2,    221.1,2,    16.20,2,  -999.00,5,    19.74,2,     1.33,2
      RUCT40_1,   A03,    90,  1,     14,     14,2,19931016,0934, 36.2510, -57.7510, 5214,   1574.9,   4.2550,  34.9570,3,  34.9762,2,    264.1,2,    14.82,2,  -999.00,5,    17.54,2,     1.17,2
      RUCT40_1,   A03,    90,  1,     13,     13,2,19931016,0934, 36.2510, -57.7510, 5214,   1734.0,   4.1013,  34.9813,3,  34.9968,2,    262.8,2,    15.01,2,  -999.00,5,    17.21,2,     1.15,2
      RUCT40_1,   A03,    90,  1,     12,    k12,2,19931016,0934, 36.2510, -57.7510, 5214,   1943.4,   3.8616,  34.9716,2,  34.9641,2,    271.0,2,    15.63,2,  -999.00,5,    17.11,2,     1.21,2
      RUCT40_1,   A03,    90,  1,     11,     11,2,19931016,0934, 36.2510, -57.7510, 5214,   2249.4,   3.6741,  34.9641,2,  34.9608,2,    273.2,2,    17.36,2,  -999.00,5,    16.97,2,     1.10,2
      RUCT40_1,   A03,    90,  1,     10,     10,2,19931016,0934, 36.2510, -57.7510, 5214,   2528.0,   3.4755,  34.9638,2,  34.9665,2,    269.7,2,    19.53,2,  -999.00,5,    17.15,2,     1.22,2
      RUCT40_1,   A03,    90,  1,      9,      9,2,19931016,0934, 36.2510, -57.7510, 5214,   2923.9,   3.1213,  34.9553,2,  34.9492,2,    270.9,2,    22.64,2,  -999.00,5,    17.16,2,     1.20,2
      RUCT40_1,   A03,    90,  1,      8,      8,2,19931016,0934, 36.2510, -57.7510, 5214,   3442.2,   2.6417,  34.9109,4,  34.9356,2,    272.2,2,    25.94,2,  -999.00,5,    16.95,2,     1.21,2
      RUCT40_1,   A03,    90,  1,      7,      7,2,19931016,0934, 36.2510, -57.7510, 5214,   3969.4,   2.3409,  34.8765,4,  34.9011,2,    273.5,2,    32.58,2,  -999.00,5,    17.19,2,     1.22,2
      RUCT40_1,   A03,    90,  1,      6,      6,2,19931016,0934, 36.2510, -57.7510, 5214,   4399.0,   2.2827,  34.8617,4,  34.8977,2,    271.3,2,    36.08,2,  -999.00,5,    17.85,2,     1.23,2
      RUCT40_1,   A03,    90,  1,      5,      5,2,19931016,0934, 36.2510, -57.7510, 5214,   4716.1,   2.2742,  34.8541,4,  34.8883,2,    271.7,2,    38.34,2,  -999.00,5,    18.24,2,     1.27,2
      RUCT40_1,   A03,    90,  1,      4,      4,2,19931016,0934, 36.2510, -57.7510, 5214,   4907.7,   2.2733,  34.8672,2,  34.8865,2,    271.4,2,    40.38,2,  -999.00,5,    18.57,2,     1.34,2
      RUCT40_1,   A03,    90,  1,      3,      3,2,19931016,0934, 36.2510, -57.7510, 5214,   5028.9,   2.2658,  34.8825,2,  34.8883,2,    269.0,2,    41.81,2,  -999.00,5,    18.77,2,     1.34,2
      RUCT40_1,   A03,    90,  1,      1,      1,2,19931016,0934, 36.2510, -57.7510, 5214,   5122.0,   2.2639,  34.8927,2,  34.8802,2,    265.9,2,    44.97,2,  -999.00,5,    19.04,2,     1.34,2
      RUCT40_1,   A03,    90,  1,      2,      2,2,19931016,0934, 36.2510, -57.7510, 5214,   5127.9,   2.2629,  34.8715,2,  34.8845,2,    267.2,2,    44.27,2,  -999.00,5,    18.98,2,     1.40,2
      RUCT40_1,   A03,    91,  1,     24,     24,2,19931016,1525, 36.2520, -58.3550, 4603,      9.8,  24.3409,  36.3252,2,  36.3221,2,    209.8,2,     2.37,2,     0.01,2,     0.00,2,     0.04,3
      RUCT40_1,   A03,    91,  1,     23,    a23,2,19931016,1525, 36.2520, -58.3550, 4603,     50.8,  23.3666,  36.5266,2,  36.5105,2,    214.9,2,     2.21,2,     0.02,2,  -999.00,5,     0.02,3
      RUCT40_1,   A03,    91,  1,     22,     22,2,19931016,1525, 36.2520, -58.3550, 4603,    355.2,  18.1226,  36.5366,3,  36.5074,2,    204.5,2,     3.53,2,     0.07,2,     3.59,2,     0.21,3
      RUCT40_1,   A03,    91,  1,     21,    k21,2,19931016,1525, 36.2520, -58.3550, 4603,    687.9,  13.6948,  35.7902,2,  35.7862,2,    169.3,2,     8.84,2,     0.02,2,    13.59,2,     0.86,3
      RUCT40_1,   A03,    91,  1,     20,     20,2,19931016,1525, 36.2520, -58.3550, 4603,    864.9,  10.2580,  35.3738,3,  35.3404,2,    171.9,2,    14.02,2,     0.02,2,    19.38,2,     1.26,3
      RUCT40_1,   A03,    91,  1,     19,    k19,2,19931016,1525, 36.2520, -58.3550, 4603,   1011.1,   7.1145,  35.1109,2,  35.0934,2,    190.2,2,    17.23,2,  -999.00,5,    20.72,2,     1.37,3
      RUCT40_1,   A03,    91,  1,     18,     18,2,19931016,1525, 36.2520, -58.3550, 4603,   1234.4,   5.0276,  35.0396,2,  35.0550,2,    236.8,2,    15.96,2,  -999.00,5,    18.23,2,     1.21,3
      RUCT40_1,   A03,    91,  1,     17,    k17,2,19931016,1525, 36.2520, -58.3550, 4603,   1447.3,   4.4162,  34.9985,2,  34.9868,2,    257.7,2,    15.41,2,  -999.00,5,    17.52,2,     1.19,3
      RUCT40_1,   A03,    91,  1,     16,    a16,2,19931016,1525, 36.2520, -58.3550, 4603,   1590.1,   4.1609,  34.9664,2,  34.9708,2,    264.6,2,    15.51,2,  -999.00,5,    17.32,2,     1.19,3
      RUCT40_1,   A03,    91,  1,     15,     15,2,19931016,1525, 36.2520, -58.3550, 4603,   1783.4,   3.9049,  34.9513,2,  34.9541,2,    269.4,2,    15.60,2,  -999.00,5,    17.05,2,     1.15,3
      RUCT40_1,   A03,    91,  1,     14,     14,2,19931016,1525, 36.2520, -58.3550, 4603,   2027.6,   3.7430,  34.9350,2,  34.9507,2,    273.3,2,    16.22,2,  -999.00,5,    16.96,2,     1.12,3
      RUCT40_1,   A03,    91,  1,     13,     13,2,19931016,1525, 36.2520, -58.3550, 4603,   2211.9,   3.6976,  34.9558,4,  34.9886,2,    265.8,2,    17.48,2,  -999.00,5,    17.08,2,     1.22,3
      RUCT40_1,   A03,    91,  1,     12,    k12,2,19931016,1525, 36.2520, -58.3550, 4603,   2376.7,   3.5103,  34.9449,3,  34.9659,2,    271.0,2,    20.00,2,  -999.00,5,    17.32,2,     1.22,3
      RUCT40_1,   A03,    91,  1,     11,     11,2,19931016,1525, 36.2520, -58.3550, 4603,   2590.5,   3.3902,  34.9528,2,  34.9639,2,    276.2,2,    21.24,2,  -999.00,5,    17.35,2,     1.25,3
      RUCT40_1,   A03,    91,  1,     10,     10,2,19931016,1525, 36.2520, -58.3550, 4603,   2784.0,   3.2844,  34.9766,2,  34.9748,2,    267.9,2,    22.69,2,  -999.00,5,    17.41,2,     1.25,3
      RUCT40_1,   A03,    91,  1,      9,      9,2,19931016,1525, 36.2520, -58.3550, 4603,   2934.7,   2.9881,  35.0193,4,  34.9427,2,    270.9,2,    24.35,2,  -999.00,5,    17.38,2,     1.22,3
      RUCT40_1,   A03,    91,  1,      8,      8,2,19931016,1525, 36.2520, -58.3550, 4603,   3408.2,   2.6989,  34.9248,2,  34.9328,2,    272.2,2,    26.35,2,  -999.00,5,    17.18,2,     1.24,3
      RUCT40_1,   A03,    91,  1,      7,      7,2,19931016,1525, 36.2520, -58.3550, 4603,   3710.0,   2.4534,  34.9143,2,  34.9101,2,    273.9,2,    30.41,2,  -999.00,5,    17.38,2,     1.23,3
      RUCT40_1,   A03,    91,  1,      6,      6,2,19931016,1525, 36.2520, -58.3550, 4603,   4020.0,   2.3416,  34.9058,2,  34.9044,2,    271.3,2,    33.75,2,  -999.00,5,    17.94,2,     1.25,3
      RUCT40_1,   A03,    91,  1,      1,      1,2,19931016,1525, 36.2520, -58.3550, 4603,   4314.9,   2.2871,  34.9085,2,  34.8954,2,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5
      RUCT40_1,   A03,    91,  1,      5,      5,2,19931016,1525, 36.2520, -58.3550, 4603,   4323.7,   2.2871,  34.8943,2,  34.8948,2,    272.1,2,    36.45,2,  -999.00,5,    18.24,2,     1.27,3
      RUCT40_1,   A03,    91,  1,      4,      4,2,19931016,1525, 36.2520, -58.3550, 4603,   4459.0,   2.2646,  34.8866,2,  34.8920,2,    271.8,2,    37.66,2,  -999.00,5,    18.31,2,     1.33,3
      RUCT40_1,   A03,    91,  1,      3,      3,2,19931016,1525, 36.2520, -58.3550, 4603,   4517.1,   2.2646,  34.9054,2,  34.9084,2,    271.2,2,    37.98,2,  -999.00,5,    18.33,2,     1.32,3
      RUCT40_1,   A03,    91,  1,      2,      2,2,19931016,1525, 36.2520, -58.3550, 4603,   4625.6,   2.2552,  34.8952,2,  34.8914,2,    245.9,3,    39.62,2,  -999.00,5,    18.53,2,     1.34,3
      RUCT40_1,   A03,    92,  1,     24,     24,2,19931016,2144, 36.2508, -59.0037, 4624,     11.0,  24.5425,  36.4168,2,  36.4143,2,    213.2,2,     3.93,2,     0.00,2,     0.00,2,     0.00,2
      RUCT40_1,   A03,    92,  1,     23,    a23,2,19931016,2144, 36.2508, -59.0037, 4624,     94.1,  20.7594,  36.6406,2,  36.6337,2,    210.1,2,     4.14,2,     0.08,2,     0.23,2,     0.02,2
      RUCT40_1,   A03,    92,  1,     22,     22,2,19931016,2144, 36.2508, -59.0037, 4624,    289.5,  18.3165,  36.5462,2,  36.5616,2,    213.6,2,     4.43,2,     0.04,2,     2.72,2,     0.02,2
      RUCT40_1,   A03,    92,  1,     21,    k21,2,19931016,2144, 36.2508, -59.0037, 4624,    381.4,  18.0489,  36.5187,2,  36.5310,2,    213.6,2,     4.57,2,     0.03,2,     3.04,2,     0.02,2
      RUCT40_1,   A03,    92,  1,     20,     11,3,19931016,2144, 36.2508, -59.0037, 4624,    542.6,  16.4633,  36.2466,2,  36.2345,2,    190.1,2,     5.54,2,     0.03,2,     8.10,2,     0.44,2
      RUCT40_1,   A03,    92,  1,     19,    k19,2,19931016,2144, 36.2508, -59.0037, 4624,    717.7,  12.8865,  35.6837,2,  35.6694,2,    154.9,2,    11.64,2,  -999.00,5,    16.93,2,     0.93,2
      RUCT40_1,   A03,    92,  1,     18,     18,2,19931016,2144, 36.2508, -59.0037, 4624,    847.3,   9.1291,  35.1993,2,  35.3024,4,    156.7,2,    17.67,2,  -999.00,5,    20.81,2,     1.18,2
      RUCT40_1,   A03,    92,  1,     17,    k17,2,19931016,2144, 36.2508, -59.0037, 4624,   1000.5,   6.7646,  35.0809,2,  35.0781,2,    193.7,2,    18.62,2,  -999.00,5,    21.06,2,     1.31,2
      RUCT40_1,   A03,    92,  1,     16,    a16,2,19931016,2144, 36.2508, -59.0037, 4624,   1091.2,   5.7272,  35.0393,2,  35.0470,2,    267.7,3,    17.57,2,  -999.00,5,    19.55,2,     1.19,2
      RUCT40_1,   A03,    92,  1,     15,     15,2,19931016,2144, 36.2508, -59.0037, 4624,   1567.4,   4.2793,  34.9830,2,  34.9950,2,    262.4,2,    16.18,2,  -999.00,5,    17.21,2,     0.99,2
      RUCT40_1,   A03,    92,  1,     14,     14,2,19931016,2144, 36.2508, -59.0037, 4624,   1673.3,   4.1806,  34.9848,2,  34.9975,2,    241.5,4,    16.58,4,  -999.00,5,    17.14,4,     1.10,4
      RUCT40_1,   A03,    92,  1,     13,     13,2,19931016,2144, 36.2508, -59.0037, 4624,   1817.6,   3.9057,  34.9727,3,  35.0025,2,    265.0,2,    15.66,2,  -999.00,5,    16.80,2,     1.03,2
      RUCT40_1,   A03,    92,  1,     12,    k12,2,19931016,2144, 36.2508, -59.0037, 4624,   2111.9,   3.7229,  34.9644,2,  34.9637,2,    274.1,2,    17.41,2,  -999.00,5,    16.84,2,     1.10,2
      RUCT40_1,   A03,    92,  1,     11,     20,2,19931016,2144, 36.2508, -59.0037, 4624,   2346.5,   3.4968,  34.9612,2,  34.9731,2,    272.3,2,    20.93,2,  -999.00,5,    16.95,2,     1.09,2
      RUCT40_1,   A03,    92,  1,     10,     10,2,19931016,2144, 36.2508, -59.0037, 4624,   2506.4,   3.4136,  34.9855,3,  34.9499,2,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5
      RUCT40_1,   A03,    92,  1,      9,      9,2,19931016,2144, 36.2508, -59.0037, 4624,   2888.8,   3.0558,  34.9566,2,  34.9499,2,    272.2,2,    24.30,2,  -999.00,5,    16.86,2,     1.05,2
      RUCT40_1,   A03,    92,  1,      8,      8,2,19931016,2144, 36.2508, -59.0037, 4624,   3132.2,   2.8541,  34.9401,2,  34.9497,2,    273.1,2,    26.46,2,  -999.00,5,    16.96,2,     1.10,2
      RUCT40_1,   A03,    92,  1,      7,      7,2,19931016,2144, 36.2508, -59.0037, 4624,   3389.9,   2.5397,  34.9161,2,  34.9203,2,    276.5,2,    29.50,2,  -999.00,5,    16.77,2,     1.06,2
      RUCT40_1,   A03,    92,  1,      6,      6,2,19931016,2144, 36.2508, -59.0037, 4624,   3795.7,   2.3442,  34.9016,2,  34.9127,2,    274.8,2,    34.09,2,  -999.00,5,    17.32,2,     1.06,2
      RUCT40_1,   A03,    92,  1,      5,      5,2,19931016,2144, 36.2508, -59.0037, 4624,   4199.5,   2.2550,  34.8731,3,  34.8993,2,    275.2,2,    39.44,2,  -999.00,5,    17.93,2,     1.21,2
      RUCT40_1,   A03,    92,  1,      1,      1,2,19931016,2144, 36.2508, -59.0037, 4624,   4206.1,   2.2550,  34.9017,2,  34.8954,2,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5
      RUCT40_1,   A03,    92,  1,      4,      4,2,19931016,2144, 36.2508, -59.0037, 4624,   4332.2,   2.2569,  34.8808,2,  34.8938,2,    272.1,2,    39.81,2,  -999.00,5,    17.97,2,     1.18,2
      RUCT40_1,   A03,    92,  1,      3,      3,2,19931016,2144, 36.2508, -59.0037, 4624,   4487.2,   2.2550,  34.8849,3,  34.9024,2,    271.6,2,    40.60,2,  -999.00,5,    18.20,2,     1.19,2
      RUCT40_1,   A03,    92,  1,      2,      2,2,19931016,2144, 36.2508, -59.0037, 4624,   4566.0,   2.2606,  34.9105,2,  34.9007,2,    269.0,2,    41.08,2,  -999.00,5,    18.17,2,     1.19,2
      RUCT40_1,   A03,    93,  1,     24,     24,2,19931017,0449, 36.2757, -59.5913, 4942,      9.3,  23.9481,  36.3678,2,  36.3687,2,    208.4,2,     2.38,2,     0.01,2,     0.02,2,     0.00,3
      RUCT40_1,   A03,    93,  1,     23,    a23,2,19931017,0449, 36.2757, -59.5913, 4942,    113.7,  19.6455,  36.6196,2,  36.6321,2,    204.0,2,     2.44,2,     0.03,2,     1.60,2,     0.06,3
      RUCT40_1,   A03,    93,  1,     22,     22,2,19931017,0449, 36.2757, -59.5913, 4942,    162.1,  18.4969,  36.5927,2,  36.5838,2,    211.8,2,     2.75,2,     0.02,2,     2.42,2,     0.09,3
      RUCT40_1,   A03,    93,  1,     21,    k21,2,19931017,0449, 36.2757, -59.5913, 4942,    296.8,  18.1166,  36.5343,2,  36.5412,2,    202.7,2,     3.13,2,     0.02,2,     3.43,2,     0.12,3
      RUCT40_1,   A03,    93,  1,     20,     20,2,19931017,0449, 36.2757, -59.5913, 4942,    519.4,  15.4089,  36.1045,3,  36.0774,2,    177.9,2,     6.57,2,     0.03,2,    10.16,2,     0.54,3
      RUCT40_1,   A03,    93,  1,     19,    k19,2,19931017,0449, 36.2757, -59.5913, 4942,    745.1,   9.9361,  35.3183,3,  35.2827,2,    144.1,2,    18.04,2,  -999.00,5,    22.35,2,     1.12,3
      RUCT40_1,   A03,    93,  1,     18,     18,2,19931017,0449, 36.2757, -59.5913, 4942,    910.5,   6.3662,  35.0803,2,  35.0915,2,    192.4,2,    20.00,2,  -999.00,5,    20.57,2,     1.11,3
